id,parameter
FT-BMS-083,LsPWRCTL_BMUMaxTemp_deg
FT-BMS-083,VePWRCTL_CutPwrPercent_enum
FT-BMS-083,LsPWRCTL_BMUMinTemp_deg
FT-BMS-083,LsPWRCTL_BMUMaxTemp_deg
FT-BMS-083,LuPWRCTL_BattSOC_pct
FT-BMS-083,VlPWRCTL_DchgP_W
FT-BMS-083,VlPWRCTL_DchgP_W
FT-BMS-084,LsPWRCTL_BMUMinTemp_deg
FT-BMS-084,LsPWRCTL_BMUMinTemp_deg
FT-BMS-084,LsPWRCTL_BMUMaxTemp_deg
FT-BMS-084,VePWRCTL_CutPwrPercent_enum
FT-BMS-084,LsPWRCTL_BMUMinTemp_deg
FT-BMS-084,LsPWRCTL_BMUMaxTemp_deg
FT-BMS-084,LuPWRCTL_BattSOC_pct
FT-BMS-084,VlPWRCTL_DchgP_W
FT-BMS-084,VlPWRCTL_DchgP_W
FT-BMS-085,VlCRTINT_DischrgAhIntgODO_Ah
FT-BMS-085,VlCRTINT_DischrgAhIntgODO_Ah
FT-BMS-085,VlCRTINT_DischrgAhIntgODO_Ah
FT-BMS-085,LlCRTINT_MemDischrgAhODO_Ah
FT-BMS-085,ReadVlCRTINT_ChrgAhIntgODO_Ah
FT-BMS-085,VlCRTINT_ChrgAhIntgODO_Ah
FT-BMS-085,LlCRTINT_MemChrgAhODO_Ah
FT-BMS-086,LfCRTINT_InstCurrent_A
FT-BMS-086,LfCRTINT_InstCurrent_A
FT-BMS-086,LfCRTINT_ChIntgCurrent_A
FT-BMS-086,VlCRTINT_ChrgAhIntgODO_Ah
FT-BMS-087,LfCRTINT_InstCurrent_A
FT-BMS-087,LfCRTINT_InstCurrent_A
FT-BMS-087,LfCRTINT_ChIntgCurrent_A
FT-BMS-087,LfCRTINT_InstCurrent_A
FT-BMS-087,VlCRTINT_ChrgAhIntgODO_Ah
FT-BMS-088,LfCRTINT_InstCurrent_A
FT-BMS-088,LfCRTINT_InstCurrent_A
FT-BMS-088,LfCRTINT_DischIntgCurrent_A
FT-BMS-088,LfCRTINT_InstCurrent_A
FT-BMS-088,VlCRTINT_DischrgAhIntgODO_Ah
FT-BMS-089,LfCRTINT_InstCurrent_A
FT-BMS-089,LfCRTINT_InstCurrent_A
FT-BMS-089,LfCRTINT_DischIntgCurrent_A
FT-BMS-089,LfCRTINT_InstCurrent_A
FT-BMS-089,VlCRTINT_DischrgAhIntgODO_Ah
FT-BMS-090,VlCRTINT_DischrgAhIntgODO_Ah
FT-BMS-090,VlCRTINT_DischrgAhIntgODO_Ah
FT-BMS-090,KlCRTINT_AhCapInvld_Ah
FT-BMS-090,LbCRTINT_ODOLife_flg
FT-BMS-090,VlCRTINT_DCHAhOrig_Ah
FT-BMS-090,VlCRTINT_DischrgAhIntgODO_Ah
FT-BMS-090,LlCRTINT_MemDischrgAhODO_Ah
FT-BMS-090,VeCRTINT_CapMod_enum
FT-BMS-090,VeCRTINT_CapMod_enum
FT-BMS-090,VeCRTINT_CapMod_enum
FT-BMS-090,VeCRTINT_CapMod_enum
